2025-10-15 20:47:09.789 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 20:47:09.789 | RX | 0E 03 08 00 00 00 00 00 00 18 66 2F E9 
2025-10-15 20:47:09.805 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 20:47:09.805 | RX | 0E 03 08 00 00 00 00 00 00 18 66 2F E9 
2025-10-15 20:47:11.036 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 20:47:11.037 | RX | 0E 03 08 00 00 00 00 00 00 18 67 EE 29 
2025-10-15 20:47:11.052 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 20:47:11.052 | RX | 0E 03 08 00 00 00 00 00 00 18 67 EE 29 
2025-10-15 20:47:11.068 | TX | 0E 10 00 00 00 02 04 00 01 00 0A 12 7C 
2025-10-15 20:47:11.069 | RX | 0E 10 00 00 00 02 41 37 
2025-10-15 20:47:11.084 | TX | 0E 10 00 00 00 02 04 00 02 00 01 A3 BB 
2025-10-15 20:47:11.085 | RX | 0E 10 00 00 00 02 41 37 
2025-10-15 20:47:11.100 | TX | 0E 03 00 00 00 01 84 F5 
2025-10-15 20:47:11.101 | RX | 0E 03 02 00 00 EC 45 
2025-10-15 20:47:11.115 | TX | 0E 10 00 00 00 01 02 00 09 27 A6 
2025-10-15 20:47:11.116 | RX | 0E 10 00 00 00 01 01 36 
2025-10-15 20:47:11.131 | TX | 0E 03 00 00 00 01 84 F5 
2025-10-15 20:47:11.132 | RX | 0E 03 02 00 00 EC 45 
2025-10-15 20:47:11.148 | TX | 0E 10 00 00 00 01 02 00 09 27 A6 
2025-10-15 20:47:11.148 | RX | 0E 10 00 00 00 01 01 36 
2025-10-15 20:47:11.179 | TX | 0E 03 A0 00 00 40 66 C5 
2025-10-15 20:47:11.179 | RX | 0E 03 80 00 14 00 0D 00 0B 00 1F 00 17 00 0A 00 18 00 17 00 1F 00 0D 00 1C 00 16 00 1F 00 0B 00 22 00 24 00 23 00 0E 00 1C 00 1B 00 1A 00 12 00 10 00 09 00 1A 00 1D 40 07 C0 12 00 11 00 18 E0 26 60 20 00 1B 00 22 00 21 00 13 00 11 00 19 00 14 00 10 00 14 00 14 00 1C 40 0E 00 08 00 12 00 23 00 12 00 17 80 05 00 1E 00 11 00 1C 00 20 40 12 00 26 00 1E 00 17 00 14 00 01 00 1A 00 0F 00 14 00 0B FF B4 
2025-10-15 20:47:11.210 | TX | 0E 03 A0 40 00 40 67 11 
2025-10-15 20:47:11.210 | RX | 0E 03 80 00 1F 00 18 00 16 00 25 00 1E 40 13 00 19 00 0A 00 03 00 13 00 18 00 11 00 10 00 19 00 1A 00 23 00 19 00 13 00 1A 00 1D 00 16 00 1D 00 1F 00 0F 00 19 00 18 00 0A 00 0B 00 11 00 1A 00 25 00 1D 00 21 00 16 00 1E 00 18 00 1C 00 18 00 16 00 1B 00 17 00 16 00 05 00 0E 00 0F 00 0A 00 0E 00 20 00 22 00 0F 00 20 00 17 00 1C 00 15 00 28 00 14 00 13 00 20 00 20 00 14 00 15 00 14 00 15 00 18 64 B1 
2025-10-15 20:47:11.241 | TX | 0E 03 A0 80 00 40 67 2D 
2025-10-15 20:47:11.241 | RX | 0E 03 80 00 12 00 21 00 1C 40 1E 00 1A 00 21 00 21 00 0A 00 06 00 1A 00 1B 00 05 00 12 00 27 00 1C 00 0E 00 0C 00 1E 00 18 C0 12 00 18 00 23 00 1A 00 1D 00 1F 00 1A 00 0B 00 1D 00 2A 00 0D 00 15 00 16 00 0F 00 1D 00 05 00 1C 00 1E 00 17 00 12 00 1D 00 14 00 16 00 13 00 12 00 29 00 19 00 24 00 10 00 0B 00 1D 00 24 00 08 00 19 00 10 00 14 00 0A 00 17 00 20 00 0F 00 1A 00 1C 00 18 00 1F 00 18 F4 30 
2025-10-15 20:47:11.272 | TX | 0E 03 A0 C0 00 40 66 F9 
2025-10-15 20:47:11.272 | RX | 0E 03 80 00 25 00 19 00 20 00 1C 00 0C 00 18 00 1D 00 21 00 0B 00 11 00 17 00 16 00 1F 00 19 00 15 00 12 00 25 00 1D 00 14 00 13 00 0E 00 1F 00 19 00 1B 00 22 00 0D 00 09 00 1E 00 18 00 12 00 0F 00 0E 00 17 00 22 00 1D 00 0B 00 1D 00 1A 00 1F 00 19 00 17 00 12 00 1E 00 10 00 15 00 1A 00 18 00 16 00 0E 00 14 00 1D 00 19 00 17 00 28 00 14 00 0D 00 12 00 0E 00 17 00 19 40 11 00 1B 00 12 00 19 CA F8 
2025-10-15 20:47:11.303 | TX | 0E 03 A1 00 00 40 67 39 
2025-10-15 20:47:11.303 | RX | 0E 03 80 40 0E 40 16 00 17 00 0E 00 23 00 18 00 0E 00 1B 00 15 00 2A 00 11 00 1C 00 1A 00 17 00 1A 00 21 00 0C 00 15 00 18 40 1D C0 19 40 11 00 20 00 12 00 12 00 22 00 21 00 16 00 18 00 24 00 1A 00 20 00 1B 00 12 00 13 00 16 00 19 00 19 00 12 00 17 00 15 00 18 00 1B C0 25 40 12 00 24 00 1E 00 1C 00 1F 00 17 00 1E 00 25 00 15 00 1A 00 13 00 16 00 15 00 13 00 18 00 0C 00 09 00 16 00 1A 00 1F FD 93 
2025-10-15 20:47:11.334 | TX | 0E 03 A1 40 00 40 66 ED 
2025-10-15 20:47:11.334 | RX | 0E 03 80 00 21 00 12 00 0F 00 13 00 17 00 18 00 17 40 11 00 1A 00 24 00 1B 00 19 00 13 00 0F 00 19 00 1F 00 1D 00 10 00 1A 00 13 00 18 00 23 00 12 C0 11 40 16 00 22 00 22 00 1F 00 19 00 0E 00 1C 00 23 00 19 00 10 00 0D 00 17 00 13 00 14 00 19 40 0F 00 1F 00 13 00 1A 00 19 00 1C 00 11 00 20 00 1F 00 17 00 1A 00 1A 00 10 00 1D 00 1D 00 24 00 11 00 17 00 13 00 19 00 08 00 18 00 1D 00 1E 00 11 71 FD 
2025-10-15 20:47:11.365 | TX | 0E 03 A1 80 00 40 66 D1 
2025-10-15 20:47:11.365 | RX | 0E 03 80 00 1A 00 1D 00 23 00 18 00 16 00 17 00 0D 00 19 00 11 00 1F 00 15 00 18 00 1D 00 14 00 1D 80 1E 00 0E 00 23 00 21 00 1C 00 10 00 06 00 18 00 28 00 0E 00 10 00 27 00 16 00 07 00 08 00 1E 00 1A 00 20 00 0D 00 16 00 18 00 1C 00 14 00 14 00 16 00 24 00 16 00 10 00 12 00 14 00 11 40 15 00 18 00 18 00 15 00 1D 00 19 00 11 00 1A 00 1E 00 15 00 1D 00 21 00 17 00 13 00 07 00 11 00 0B 00 12 67 4A 
2025-10-15 20:47:11.396 | TX | 0E 03 A1 C0 00 40 67 05 
2025-10-15 20:47:11.397 | RX | 0E 03 80 00 18 00 1E 00 18 00 1F 00 27 00 14 00 11 00 1D 00 13 00 1D 00 1C 00 07 00 11 00 10 40 14 00 23 00 13 00 19 00 1B 00 1B 00 15 00 12 00 14 00 21 00 21 00 10 00 1B 00 1D 00 15 00 09 00 18 00 1E 60 15 00 0E 00 18 00 1F 00 19 00 16 00 1B 00 14 00 23 00 1A 00 1C 00 17 00 0C 00 11 00 12 00 23 00 1D 00 19 C0 00 00 0D 00 16 80 24 C0 12 40 0C 00 1A 00 1F 00 1F 00 20 00 0C 00 20 00 1D 00 1F FE A8 
2025-10-15 20:47:11.427 | TX | 0E 03 A2 00 00 40 67 7D 
