2025-10-15 22:25:00.300 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 22:25:00.300 | RX | 0E 03 08 00 00 00 01 00 00 2F 54 85 CC 
2025-10-15 22:25:00.316 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 22:25:00.316 | RX | 0E 03 08 00 00 00 01 00 00 2F 54 85 CC 
2025-10-15 22:25:01.915 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 22:25:01.915 | RX | 0E 03 08 00 00 00 01 00 00 2F 56 04 0D 
2025-10-15 22:25:01.931 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 22:25:01.931 | RX | 0E 03 08 00 00 00 01 00 00 2F 56 04 0D 
2025-10-15 22:25:01.947 | TX | 0E 10 00 00 00 02 04 00 01 00 0A 12 7C 
2025-10-15 22:25:01.947 | RX | 0E 10 00 00 00 02 41 37 
2025-10-15 22:25:01.963 | TX | 0E 10 00 00 00 02 04 00 02 00 01 A3 BB 
2025-10-15 22:25:01.963 | RX | 0E 10 00 00 00 02 41 37 
2025-10-15 22:25:01.979 | TX | 0E 03 00 00 00 01 84 F5 
2025-10-15 22:25:01.979 | RX | 0E 03 02 00 00 EC 45 
2025-10-15 22:25:01.995 | TX | 0E 10 00 00 00 01 02 00 09 27 A6 
2025-10-15 22:25:01.995 | RX | 0E 10 00 00 00 01 01 36 
2025-10-15 22:25:02.011 | TX | 0E 03 00 00 00 01 84 F5 
2025-10-15 22:25:02.012 | RX | 0E 03 02 00 00 EC 45 
2025-10-15 22:25:02.027 | RX | 0E 10 00 00 00 01 01 36 
2025-10-15 22:25:02.027 | TX | 0E 10 00 00 00 01 02 00 09 27 A6 
2025-10-15 22:25:02.059 | RX | 0E 03 80 00 21 00 1B 00 18 00 12 00 1A 00 1E 00 17 00 22 00 20 00 15 00 02 00 17 00 19 00 12 00 1F 40 22 40 20 00 09 00 1A 00 21 00 18 00 10 00 0D 00 14 00 1D 00 15 00 1E 00 17 00 12 00 1C 00 1B 00 15 00 1D 00 0B 00 1F 00 15 00 13 00 14 00 10 00 0F 00 0C 00 10 00 07 00 0F 00 0E 00 21 00 22 00 17 00 1A 00 1F 00 13 00 21 00 13 00 11 00 18 00 17 40 14 00 19 00 24 00 19 00 20 00 19 00 19 00 1E 72 7C 
2025-10-15 22:25:02.059 | TX | 0E 03 A0 00 00 40 66 C5 
2025-10-15 22:25:02.092 | TX | 0E 03 A0 40 00 40 67 11 
