2025-10-15 22:46:24.491 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 22:46:24.492 | RX | 0E 03 08 00 00 00 01 00 00 34 58 8F 39 
2025-10-15 22:46:24.507 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 22:46:24.508 | RX | 0E 03 08 00 00 00 01 00 00 34 58 8F 39 
2025-10-15 22:46:31.850 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 22:46:31.850 | RX | 0E 03 08 00 00 00 01 00 00 34 60 8E EB 
2025-10-15 22:46:31.866 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 22:46:31.866 | RX | 0E 03 08 00 00 00 01 00 00 34 60 8E EB 
2025-10-15 22:46:31.882 | TX | 0E 10 00 00 00 01 02 00 51 26 5C 
2025-10-15 22:46:31.882 | RX | 0E 10 00 00 00 01 01 36 
2025-10-15 22:46:31.898 | TX | 0E 10 00 00 00 01 02 01 51 27 CC 
2025-10-15 22:46:31.898 | RX | 0E 10 00 00 00 01 01 36 
2025-10-15 22:46:31.929 | TX | 0E 03 A0 00 00 40 66 C5 
2025-10-15 22:46:31.929 | RX | 0E 03 80 00 1C 00 1D 00 1D 00 1D 00 1D 00 1B 00 1A 00 17 00 15 00 12 00 10 00 0D 00 0A 00 06 00 03 1F FF 1F FB 1F F8 1F F6 1F F4 1F F4 1F F5 1F F8 1F FC 00 01 00 06 00 0C 00 10 00 13 00 16 00 17 00 17 00 17 00 16 00 16 00 16 00 15 00 15 00 15 00 16 00 16 00 17 00 18 00 18 00 18 00 18 00 17 00 17 00 16 00 16 00 17 00 17 00 17 00 17 00 16 00 15 00 14 00 13 00 13 00 13 00 14 00 15 00 17 00 19 A8 CB 
2025-10-15 22:46:31.959 | TX | 0E 03 A0 40 00 40 67 11 
2025-10-15 22:46:31.960 | RX | 0E 03 80 00 1A 00 1C 00 1D 00 1D 00 1D 00 1D 00 1C 00 1B 00 1B 00 1A 00 1B 00 1B 00 1B 00 1C 00 1C 00 1B 00 1A 00 19 00 18 00 17 00 15 00 14 00 13 00 13 00 12 00 12 00 11 00 10 00 0D 00 0A 00 06 00 02 1F FE 1F FB 1F FA 1F FA 1F FB 1F FE 00 02 00 07 00 0B 00 0F 40 12 40 14 40 15 40 15 C0 15 C0 14 C0 13 C0 13 C0 13 C0 14 C0 15 C0 16 80 17 80 19 80 19 00 1A 00 1B 00 1C 00 1D 00 1D 00 1E 00 1E E8 ED 
2025-10-15 22:46:31.991 | TX | 0E 03 A0 80 00 40 67 2D 
2025-10-15 22:46:31.991 | RX | 0E 03 80 00 1E 00 1E 00 1E 00 1E 00 1E 00 1F 00 1F 00 1F 00 1F 00 1E 00 1C 00 1B 00 1A 00 18 00 17 00 16 00 14 00 13 00 11 00 10 00 0F 00 0F 00 0F 00 10 00 11 00 13 00 14 00 15 00 15 00 16 00 16 00 16 00 16 00 16 00 16 00 16 00 16 00 15 00 14 00 13 00 11 00 10 00 0F 00 0E 00 0E 00 0E 00 0D 00 0E 00 0F 00 10 00 11 00 12 00 12 00 11 00 0F 00 0D 00 0A 00 08 00 07 00 06 00 05 00 06 00 07 00 09 8F AE 
2025-10-15 22:46:32.022 | TX | 0E 03 A0 C0 00 40 66 F9 
2025-10-15 22:46:32.022 | RX | 0E 03 80 00 0C 00 0E 00 10 00 12 00 13 00 14 00 14 00 14 00 13 00 12 00 10 00 0E 00 0C 00 0A 00 09 00 0A 00 0A 00 0C 00 0D 00 0F 00 11 00 12 00 14 00 15 00 16 00 17 00 17 40 17 40 16 40 15 40 14 40 12 40 12 00 11 00 11 00 12 00 12 00 13 00 14 00 15 00 17 00 18 00 1A 00 1C 00 1E 00 20 00 22 00 23 00 24 00 23 00 22 00 21 00 20 00 1F 00 1E 00 1D 00 1C 00 1B 00 1A 00 1A 00 1A 00 19 00 19 00 19 CB 30 
2025-10-15 22:46:32.053 | TX | 0E 03 A1 00 00 40 67 39 
2025-10-15 22:46:32.054 | RX | 0E 03 80 00 19 00 18 00 18 00 17 00 16 00 14 00 12 00 0F 00 0C 00 08 00 05 00 00 1F FC 1F F9 1F F7 1F F5 1F F6 1F F8 1F FB 1F FF 00 03 00 08 C0 0C C0 0F C0 11 C0 13 C0 14 E0 15 E0 16 E0 17 E0 18 E0 19 E0 1A E0 1C E0 1D C0 1E C0 1F C0 1F C0 20 C0 20 C0 20 80 20 80 20 00 21 00 21 00 21 00 21 00 22 00 23 00 25 00 26 00 27 00 27 00 28 00 28 00 27 00 26 00 25 00 22 00 1F 00 1B 00 17 00 12 00 0D 64 72 
2025-10-15 22:46:32.084 | TX | 0E 03 A1 40 00 40 66 ED 
2025-10-15 22:46:32.085 | RX | 0E 03 80 00 08 00 05 00 03 00 02 00 02 00 03 00 04 00 05 00 06 00 07 00 09 00 0A 00 0C 00 0D 00 0E 00 0F 00 10 00 11 00 12 00 12 00 12 00 12 00 12 00 12 00 12 00 13 00 14 00 16 00 18 00 19 00 1A 00 1A 00 18 00 15 00 11 00 0C 00 09 00 07 00 06 00 08 60 0B 60 0E 60 12 E0 15 E0 18 E0 1A E0 1B E0 1B E0 1A E0 1A C0 19 C0 19 C0 19 C0 19 C0 19 C0 1A 80 1A 80 1A 80 1A 80 19 00 17 00 16 00 14 00 13 F5 DA 
2025-10-15 22:46:32.114 | TX | 0E 03 A1 80 00 40 66 D1 
2025-10-15 22:46:32.115 | RX | 0E 03 80 00 12 00 12 00 13 00 15 00 17 00 1A 00 1C 00 1E 00 1F 00 1F 00 1F 00 1D 00 1A 00 17 00 15 00 12 00 11 00 0F 00 0E 00 0E 00 0E 00 0F 00 10 00 11 00 11 00 11 00 10 00 0E 00 0D 00 0B 00 0B 00 0A 00 0A 00 0A 00 0A 00 0A 00 0A 00 0B 00 0B 00 0C 00 0D 00 0F 00 12 00 15 00 18 00 1A 00 1C 00 1D 00 1D 00 1D 00 1C 00 1B 00 1A 00 18 00 15 00 12 00 0E 00 0B 00 09 00 08 00 08 00 08 00 09 40 0B 08 25 
2025-10-15 22:46:32.146 | TX | 0E 03 A1 C0 00 40 67 05 
2025-10-15 22:46:32.146 | RX | 0E 03 80 C0 0D C0 0F C0 11 C0 13 C0 15 C0 16 C0 18 C0 19 C0 1A C0 1B C0 1A C0 1A C0 19 C0 18 80 16 80 15 00 13 00 12 00 11 00 10 00 10 00 10 00 10 00 11 00 12 00 12 00 13 00 13 00 13 00 13 00 13 00 13 00 12 00 12 00 11 00 10 00 10 00 0F 00 0F 00 0E 00 0D 00 0C 00 0B 00 0A 00 09 00 09 00 09 00 0A 00 0C 00 0D 00 0F 00 12 00 14 00 16 00 18 00 1A 00 1C 00 1D 00 1E 00 1F 00 20 00 20 00 20 00 20 23 49 
2025-10-15 22:46:32.177 | TX | 0E 03 A2 00 00 40 67 7D 
2025-10-15 22:46:32.177 | RX | 0E 03 80 40 01 40 02 40 02 40 02 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 02 40 01 40 01 40 01 40 01 40 01 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 01 40 01 40 01 40 01 40 01 40 01 1D 7D 
2025-10-15 22:46:32.208 | TX | 0E 03 A2 40 00 40 66 A9 
2025-10-15 22:46:32.208 | RX | 0E 03 80 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 01 40 01 40 01 40 01 40 01 40 01 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 02 40 02 40 02 40 02 40 02 40 02 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 BF 0B 
2025-10-15 22:46:32.239 | TX | 0E 03 A2 80 00 40 66 95 
2025-10-15 22:46:32.239 | RX | 0E 03 80 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 02 40 02 40 02 40 02 40 02 40 03 40 03 40 03 A7 3C 
2025-10-15 22:46:32.269 | TX | 0E 03 A2 C0 00 40 67 41 
2025-10-15 22:46:32.270 | RX | 0E 03 80 40 03 40 03 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 03 40 03 40 03 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 01 40 01 40 01 40 01 40 01 40 02 40 02 40 02 40 02 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 A3 70 
2025-10-15 22:46:32.301 | TX | 0E 03 A3 00 00 40 66 81 
2025-10-15 22:46:32.301 | RX | 0E 03 80 40 02 40 02 40 02 40 02 40 02 40 02 40 01 40 01 40 01 40 00 40 00 40 00 40 00 40 01 40 01 40 01 40 01 40 01 40 01 40 02 40 02 40 02 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 33 4D 
2025-10-15 22:46:32.332 | TX | 0E 03 A3 40 00 40 67 55 
2025-10-15 22:46:32.332 | RX | 0E 03 80 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 02 40 02 40 02 40 02 40 02 40 02 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 01 40 01 40 01 40 00 40 00 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 02 40 02 40 02 88 35 
2025-10-15 22:46:32.363 | TX | 0E 03 A3 80 00 40 67 69 
2025-10-15 22:46:32.363 | RX | 0E 03 80 40 02 40 02 40 02 40 03 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 03 40 03 40 03 40 03 40 03 40 03 40 02 40 02 40 02 40 02 40 02 40 02 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 02 40 02 40 02 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 01 40 02 40 02 40 02 40 02 40 02 40 02 40 02 40 01 40 01 40 01 40 01 40 01 40 01 85 9F 
