2025-10-15 20:48:27.816 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 20:48:27.816 | RX | 0E 03 08 00 00 00 00 00 00 18 B4 AF B4 
2025-10-15 20:48:27.832 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 20:48:27.832 | RX | 0E 03 08 00 00 00 00 00 00 18 B4 AF B4 
2025-10-15 20:48:29.014 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 20:48:29.015 | RX | 0E 03 08 00 00 00 00 00 00 18 B5 6E 74 
2025-10-15 20:48:29.030 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 20:48:29.031 | RX | 0E 03 08 00 00 00 00 00 00 18 B5 6E 74 
2025-10-15 20:48:29.046 | TX | 0E 10 00 00 00 02 04 00 01 00 0A 12 7C 
2025-10-15 20:48:29.046 | RX | 0E 10 00 00 00 02 41 37 
2025-10-15 20:48:29.062 | TX | 0E 10 00 00 00 02 04 00 02 00 01 A3 BB 
2025-10-15 20:48:29.062 | RX | 0E 10 00 00 00 02 41 37 
2025-10-15 20:48:29.078 | TX | 0E 03 00 00 00 01 84 F5 
2025-10-15 20:48:29.079 | RX | 0E 03 02 00 00 EC 45 
2025-10-15 20:48:29.095 | TX | 0E 10 00 00 00 01 02 00 09 27 A6 
2025-10-15 20:48:29.095 | RX | 0E 10 00 00 00 01 01 36 
2025-10-15 20:48:29.111 | TX | 0E 03 00 00 00 01 84 F5 
2025-10-15 20:48:29.111 | RX | 0E 03 02 00 00 EC 45 
2025-10-15 20:48:29.126 | TX | 0E 10 00 00 00 01 02 00 09 27 A6 
2025-10-15 20:48:29.126 | RX | 0E 10 00 00 00 01 01 36 
2025-10-15 20:48:29.158 | TX | 0E 03 A0 00 00 40 66 C5 
2025-10-15 20:48:29.158 | RX | 0E 03 80 00 17 00 14 00 15 00 0D 00 23 00 21 00 16 00 04 00 1B 00 13 00 0D 00 0C 00 15 00 24 00 1C 00 1F 00 17 00 15 00 1F 00 1E 1F 20 00 15 00 11 00 0D 00 0A 00 11 40 21 00 12 00 0C 00 15 00 08 00 18 00 13 00 12 00 22 00 1E 00 14 00 15 00 0A 00 1A 00 18 00 19 00 10 00 1C 00 25 00 15 00 16 00 15 00 10 00 11 00 21 00 13 00 2A 00 16 00 16 00 21 00 1B 00 1F 00 19 00 12 00 0B 00 1B 00 13 00 0D FB 5A 
2025-10-15 20:48:29.189 | TX | 0E 03 A0 40 00 40 67 11 
