2025-10-15 21:49:36.032 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 21:49:36.033 | RX | 0E 03 08 00 00 00 00 00 00 27 08 BF F5 
2025-10-15 21:49:36.048 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 21:49:36.048 | RX | 0E 03 08 00 00 00 00 00 00 27 08 BF F5 
2025-10-15 21:49:38.767 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 21:49:38.767 | RX | 0E 03 08 00 00 00 00 00 00 27 0B FF F4 
2025-10-15 21:49:38.783 | TX | 0E 03 00 00 00 04 44 F6 
2025-10-15 21:49:38.783 | RX | 0E 03 08 00 00 00 00 00 00 27 0B FF F4 
2025-10-15 21:49:38.799 | TX | 0E 10 00 00 00 02 04 00 01 00 0A 12 7C 
2025-10-15 21:49:38.799 | RX | 0E 10 00 00 00 02 41 37 
2025-10-15 21:49:38.815 | TX | 0E 10 00 00 00 02 04 00 02 00 01 A3 BB 
2025-10-15 21:49:38.815 | RX | 0E 10 00 00 00 02 41 37 
2025-10-15 21:49:38.831 | TX | 0E 03 00 00 00 01 84 F5 
2025-10-15 21:49:38.831 | RX | 0E 03 02 00 00 EC 45 
2025-10-15 21:49:38.847 | TX | 0E 10 00 00 00 01 02 00 09 27 A6 
2025-10-15 21:49:38.847 | RX | 0E 10 00 00 00 01 01 36 
2025-10-15 21:49:38.863 | TX | 0E 03 00 00 00 01 84 F5 
2025-10-15 21:49:38.863 | RX | 0E 03 02 00 00 EC 45 
2025-10-15 21:49:38.879 | TX | 0E 10 00 00 00 01 02 00 09 27 A6 
2025-10-15 21:49:38.879 | RX | 0E 10 00 00 00 01 01 36 
2025-10-15 21:49:38.910 | TX | 0E 03 A0 00 00 40 66 C5 
